,text,hour,day,month,dayofweek,hashtags,hashtag_counts,user_counts,url_counts
2947,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2948,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2949,": Paul George: “We didn’t have enough time together.” 

Raptors: Traded for Marc Gasol in February, Kawhi Leonard was Mr. L…",20,16,9,2,[],0,1,0
2950,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2951,: The Toronto Raptors are getting more love now in America following a defeat than they did when they won the championship.,20,16,9,2,[],0,1,0
2952,55  43 Why is he more questionable? The outside shooting?,20,16,9,2,[],0,3,0
2953,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2954,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2955,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2956,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2957,: Raptors' Pascal Siakam has been named to the All-NBA 2nd team.,20,16,9,2,[],0,1,0
2958,": Everyone: The Raptors won the Championship because of Kawhi.

Toronto: But Kawhi couldn’t win the Championship without t…",20,16,9,2,[],0,1,0
2959,": Paul George: “We didn’t have enough time together.” 

Raptors: Traded for Marc Gasol in February, Kawhi Leonard was Mr. L…",20,16,9,2,[],0,1,0
2960,Karma is a b****. Kwahi could have stayed another year in Toronto and defended the title. Congratulations on a great season Raptors!,20,16,9,2,[],0,0,0
2961,": Paul George: “We didn’t have enough time together.” 

Raptors: Traded for Marc Gasol in February, Kawhi Leonard was Mr. L…",20,16,9,2,[],0,1,0
2962,: It was clear to those following the team regularly that Kyle Lowry was the Raptors' best player this season both in the re…,20,16,9,2,[],0,1,0
2963,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2964,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2965,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2966,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2967,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2968,: It was clear to those following the team regularly that Kyle Lowry was the Raptors' best player this season both in the re…,20,16,9,2,[],0,1,0
2969,"Raptors forward Pascal Siakam was deservedly recognized by the NBA today, earning a spot on the All-NBA Second Team.
",20,16,9,2,[],0,0,1
2970,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2971,"No matter how bad he ended it, he still had one hell of a season even better than last year’s championship run. It… ",20,16,9,2,[],0,0,1
2972,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2973,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2974,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2975,": From undrafted to the All-NBA Rookie Team. 

Congrats, . 

Details » ",20,16,9,2,[],0,2,2
2976,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2977,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2978,": Everyone: The Raptors won the Championship because of Kawhi.

Toronto: But Kawhi couldn’t win the Championship without t…",20,16,9,2,[],0,1,0
2979,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2980,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2981,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2982,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2983,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2984,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2985,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2986,: Kawhi needed the Raptors. Raptors needed Kawhi.,20,16,9,2,[],0,1,0
2987,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2988,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2989,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2990,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2991,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2992,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2993,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2994," 43 Had a rough playoffs, but his regular season 's were 👌
Time to get in the lab &amp; work on his ga… ",20,16,9,2,"[""#'s""]",1,2,1
2995,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2996,Watching the narrative finally accept the raptors prowess as an team/ organization but also completely diminish Kaw… ,20,16,9,2,[],0,0,1
2997,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2998,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
2999,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",20,16,9,2,[],0,2,2
3000,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3001,Report: Kawhi Leonard told Raptors he didn’t think they were good enough to repeat ,23,17,9,3,[],0,0,1
3002,_Grey: If you think many are getting it wrong when it comes to the racial connotations that naturally were associated with asking…,23,17,9,3,[],0,1,0
3003,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3004,   7  I can't like this one.,23,17,9,3,[],0,5,0
3005,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3006,   7  I think Greek guy is going to Miami. Perfect fit!,23,17,9,3,[],0,5,0
3007,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3008,You could have just asked if the Raptors planned to do more community out reach and fight the same issues he allude… ,23,17,9,3,[],0,0,1
3009,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3010,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3011,: Masai Ujiri and the Raptors have been through a lot of battles. Expect them to be back stronger next season 💯 ,23,17,9,3,[],0,1,0
3012,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3013,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3014,@680NEWS: First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with the Raptors.…,23,17,9,3,[],0,1,0
3015,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3016,": masai is thrilled to see kayla and i am too because she nails the problem with asking ""should the raptors not also focus on gun-…",23,17,9,3,[],0,1,0
3017,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3018,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3019,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3020, Raptors fans and playoff Nick Nurse would like a word with you,23,17,9,3,[],0,1,0
3021,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3022,Miami Raptors tonight ,23,17,9,3,[],0,0,1
3023,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3024,"8: So Montrezl Harrell I followed the Clippers on instagram and followed the Raptors 👀

WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,1,1
3025,@680NEWS: First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with the Raptors.…,23,17,9,3,[],0,1,0
3026,"5PBM   Gun violence is not a black issue, and this narrative is rooted in a racist discourse",23,17,9,3,[],0,3,0
3027,": raptors Masai Ujiri said he ""didn't sleep for days"" when the video came out this summer that shows the sheriff’s deputy…",23,17,9,3,['#raptors'],1,1,0
3028,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3029,"Not gonna lie, I’m not watching the ECF for the first halfs. Maybe 3rd quarter, but if it’s close definitely 4th. I… ",23,17,9,3,[],0,0,1
3030,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3031,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3032,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3033,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3034,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3035,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3036,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3037,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3038,": Hey steve quick follow up why are you asking the GM of the Toronto Raptors about Toronto Gun Crime?

What is the relation…",23,17,9,3,[],0,1,0
3039,": raptors Masai Ujiri said he ""didn't sleep for days"" when the video came out this summer that shows the sheriff’s deputy…",23,17,9,3,['#raptors'],1,1,0
3040,Lol why does it feel like the Celtics were playing better defence against the raptors? (I know this isn’t true but… ,23,17,9,3,[],0,0,1
3041,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3042,: There’s so much ignorance in this question (in keeping with his entire body of work) but it’s especially galling to see him try t…,23,17,9,3,[],0,1,0
3043,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3044,": Masai Ujiri’s future -- with the Raptors or elsewhere -- will be decided by how he wants to use his voice. | 

(…",23,17,9,3,[],0,2,0
3045,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3046,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3047,": Masai Ujiri ""There is racism in Canada, there is racism everywhere.""  Goes on to say that fans have every right to make…",23,17,9,3,[],0,1,0
3048,: Masai Ujiri has repeatedly said Fred VanVleet and the Raptors' bigs (Serge Ibaka and Marc Gasol) are priorities this offs…,23,17,9,3,[],0,1,0
3049,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3050,i saw the raptors getting the no. 1 pick for OG and thought 'wow i mean i still wouldn't do that but that's a good… ,23,17,9,3,[],0,0,1
3051,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3052,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3053,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3054,_Grey: Context matters. You can go up the thread but here was my follow up question ,23,17,9,3,[],0,1,1
3055,"I don't care how it makes the Raptors look in hindsight, I want Big Face to have a Big Win ",23,17,9,3,[],0,0,1
3056,": Masai Ujiri’s future -- with the Raptors or elsewhere -- will be decided by how he wants to use his voice. | 

(…",23,17,9,3,[],0,2,0
3057,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3058,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3059, For any trash reporting on the raptors your two prime candidates will always be simmons or feschuk... For the last 20 years lol,23,17,9,3,[],0,1,0
3060,@680NEWS I think this is brilliant!!!!!  I love this city and here’s hoping Fred does too!!!  🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,23,17,9,3,[],0,2,0
3061,@680NEWS: First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with the Raptors.…,23,17,9,3,[],0,1,0
3062,": Hey steve quick follow up why are you asking the GM of the Toronto Raptors about Toronto Gun Crime?

What is the relation…",23,17,9,3,[],0,1,0
3063,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3064,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3065,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3066,": Masai Ujiri’s future -- with the Raptors or elsewhere -- will be decided by how he wants to use his voice. | 

(…",23,17,9,3,[],0,2,0
3067,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3068,"1050: There were obviously other reasons why he chose the Clippers, including and especially his desire to go home, but one of the…",23,17,9,3,[],0,1,0
3069,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3070,Masai Ujiri’s future -- with the Raptors or elsewhere -- will be decided by how he wants to use his voice. |… ,23,17,9,3,[],0,0,1
3071," You're not wrong but WOW that's low

Also, the Raptors scored on like 5 straight possessions against him… ",23,17,9,3,[],0,1,1
3072,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3073,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3074,@680NEWS: First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with the Raptors.…,23,17,9,3,[],0,1,0
3075,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3076,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3077,@680NEWS: First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with the Raptors.…,23,17,9,3,[],0,1,0
3078,"It’s just straight pettiness at this point. 

Raptors are fine, they’ll figure it out again with Masai/Bobby runnin… ",23,17,9,3,[],0,0,1
3079,@680NEWS: First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with the Raptors.…,23,17,9,3,[],0,1,0
3080,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3081,First it was 'Kawhi and Dine' and now... a Toronto restaurant is hoping it can coax Fred VanVleet to resign with th… ,23,17,9,3,[],0,0,1
3082,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3083,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3084,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3085,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3086,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3087,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3088,_n845 He’s one of the players the Raptors coulda drafted back in 2015 and he’s also one of the players on the Raptors’ radar,23,17,9,3,[],0,1,0
3089,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3090, Also Bobby Webster the Raptors GM is great too if Masai leaves then I hope he gets promoted,23,17,9,3,[],0,1,0
3091,"1050: There were obviously other reasons why he chose the Clippers, including and especially his desire to go home, but one of the…",23,17,9,3,[],0,1,0
3092,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3093,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3094, We Love our RAPTORS AND MASAI,23,17,9,3,[],0,1,0
3095, what you're a raptors fan?? i thought you were a cavs fan,23,17,9,3,[],0,1,0
3096,  You should get banned from twitter,23,17,9,3,[],0,2,0
3097,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3098,16 Instant loss karma for  NBAPlayoffs,23,17,9,3,['#NBAPlayoffs'],1,2,0
3099,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",23,17,9,3,[],0,1,0
3100,Too bad Massai doesn't have an account to RT this. Maybe the  might? ,23,17,9,3,[],0,1,1
3101, Pascal Siakim you apologize to my favourite basketball player,23,17,9,3,[],0,1,0
3102,": Paul George: “We didn’t have enough time together.” 

Raptors: Traded for Marc Gasol in February, Kawhi Leonard was Mr. L…",23,17,9,3,[],0,1,0
3103,: Masai Ujiri has repeatedly said Fred VanVleet and the Raptors' bigs (Serge Ibaka and Marc Gasol) are priorities this offs…,23,17,9,3,[],0,1,0
3104,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3105,_lou Masai’s reaction to Kayla v. his reaction to Simmons reminds me of the Raptors’ championship parade wh… ,23,17,9,3,[],0,1,1
3106,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3107,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3108,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3109,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,23,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3110, Not nice,23,17,9,3,[],0,1,0
3111,: The digital contract offer the Raptors sent Ujiri should autoplay Maps by Yeah Yeah Yeahs in the background whenever th…,23,17,9,3,[],0,1,0
3112,: aside from what _Grey is rightly pointing out with the harmful racial connotations in asking ujiri if he/the raptors shoul…,23,17,9,3,[],0,2,0
3113,": masai is thrilled to see kayla and i am too because she nails the problem with asking ""should the raptors not also focus on gun-…",23,17,9,3,[],0,1,0
3114,": ANY DAY. 

Watch » ",23,17,9,3,[],0,1,2
3115,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",23,17,9,3,[],0,1,0
3116,: It was clear to those following the team regularly that Kyle Lowry was the Raptors' best player this season both in the re…,23,17,9,3,[],0,1,0
3117,"1hunnit: Kyle Lowry having only 1 All-NBA selection despite being a 6 time All-Star, NBA champion &amp; the only common detonator in the…",23,17,9,3,[],0,1,0
3118,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",23,17,9,3,[],0,2,2
3119,_lebron: the raptors fought for every inch to get to a game 7 in the second round. kyle played 53 minutes in game 6. didn’t hear…,23,17,9,3,[],0,1,0
3120,"Montrezl Harrell coming to the raptors!!! Don’t ask me my source, just know where you heard it first 🤫🤫🤫🤧🤧🤧 ",23,17,9,3,[],0,1,0
3121,: The Toronto Raptors are getting more love now in America following a defeat than they did when they won the championship.,23,17,9,3,[],0,1,0
3122,": ""Our goal was to go in there and win a championship. I really thought we were going to do it.""

 President Masai Ujir…",23,17,9,3,[],0,2,0
3123,": It's only the beginning. 

43 | WeTheNorth ",23,17,9,3,['#WeTheNorth'],1,2,1
3124,": ""Our goal was to go in there and win a championship. I really thought we were going to do it.""

 President Masai Ujir…",23,17,9,3,[],0,2,0
3125,"4   43 Again, I’d also take Tatum. I’m not questioning his ability. Just got… ",23,17,9,3,[],0,4,1
3126,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3127,"8: So Montrezl Harrell I followed the Clippers on instagram and followed the Raptors 👀

WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,1,1
3128,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",22,17,9,3,[],0,1,0
3129,": Hey steve quick follow up why are you asking the GM of the Toronto Raptors about Toronto Gun Crime?

What is the relation…",22,17,9,3,[],0,1,0
3130,"So Montrezl Harrell I followed the Clippers on instagram and followed the Raptors 👀

WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,0,1
3131,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3132,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3133,": Hey steve quick follow up why are you asking the GM of the Toronto Raptors about Toronto Gun Crime?

What is the relation…",22,17,9,3,[],0,1,0
3134,"Not only did he insinuate the issues the NBA has been focused on do not happen here ""at all"" but then he asks Rapto… ",22,17,9,3,[],0,0,1
3135,": Hey steve quick follow up why are you asking the GM of the Toronto Raptors about Toronto Gun Crime?

What is the relation…",22,17,9,3,[],0,1,0
3136,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3137,_Grey: If you think many are getting it wrong when it comes to the racial connotations that naturally were associated with asking…,22,17,9,3,[],0,1,0
3138,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3139,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3140,1980: . does a great job summing up a Masai Ujiri season-ending press conference that touched on all kinds of issues -…,22,17,9,3,[],0,1,0
3141,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3142,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3143,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3144,": ""Our goal was to go in there and win a championship. I really thought we were going to do it.""

 President Masai Ujir…",22,17,9,3,[],0,2,0
3145,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3146,: Who remembers Bruce Arthur’s piece last year about how the raptors weren’t good enough to win a chip and that we were gonna r…,22,17,9,3,[],0,1,0
3147,": Hey steve quick follow up why are you asking the GM of the Toronto Raptors about Toronto Gun Crime?

What is the relation…",22,17,9,3,[],0,1,0
3148,": raptors Masai Ujiri said he ""didn't sleep for days"" when the video came out this summer that shows the sheriff’s deputy…",22,17,9,3,['#raptors'],1,1,0
3149,: Masai Ujiri has repeatedly said Fred VanVleet and the Raptors' bigs (Serge Ibaka and Marc Gasol) are priorities this offs…,22,17,9,3,[],0,1,0
3150,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3151,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",22,17,9,3,[],0,1,0
3152,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3153,": Masai Ujiri ""There is racism in Canada, there is racism everywhere.""  Goes on to say that fans have every right to make…",22,17,9,3,[],0,1,0
3154,logging on to praise the tri-city kw area in support of jamal murray fills only a little of the void the raptors lo… ,22,17,9,3,[],0,0,1
3155,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3156,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3157,1980: . does a great job summing up a Masai Ujiri season-ending press conference that touched on all kinds of issues -…,22,17,9,3,[],0,1,0
3158,: Masai Ujiri has repeatedly said Fred VanVleet and the Raptors' bigs (Serge Ibaka and Marc Gasol) are priorities this offs…,22,17,9,3,[],0,1,0
3159,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3160,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",22,17,9,3,[],0,1,0
3161,Hopefully for another team tho. ,22,17,9,3,[],0,0,1
3162,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3163,": raptors Masai Ujiri said he ""didn't sleep for days"" when the video came out this summer that shows the sheriff’s deputy…",22,17,9,3,['#raptors'],1,1,0
3164,": Masai Ujiri ""There is racism in Canada, there is racism everywhere.""  Goes on to say that fans have every right to make…",22,17,9,3,[],0,1,0
3165,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3166,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3167,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",22,17,9,3,[],0,1,0
3168,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3169,": It's only the beginning. 

43 | WeTheNorth ",22,17,9,3,['#WeTheNorth'],1,2,1
3170,": From Most Improved to All-NBA.

Congrats, 43!

Details: ",22,17,9,3,[],0,2,2
3171,": Raptors president Masai Ujiri loves him some Kyle Lowry, and the guard might be getting a statue in the future. WeTh…",22,17,9,3,"['#Raptors', '#WeTh…']",2,1,0
3172,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3173,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3174,: Masai Ujiri and the Raptors have been through a lot of battles. Expect them to be back stronger next season 💯 ,22,17,9,3,[],0,1,0
3175,"1050: Masai, wrapping up his presser, re: this Raptors team and the people in the organization: ""I'll go to battle with these guys…",22,17,9,3,[],0,1,0
3176,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3177,": raptors Masai Ujiri said he ""didn't sleep for days"" when the video came out this summer that shows the sheriff’s deputy…",22,17,9,3,['#raptors'],1,1,0
3178,"New DIU Podcast drop! We prepare for the inevitable COVID outbreak and possible reversion to Phase 2. Also, shoul… ",22,17,9,3,"['#Podcast', '#COVID']",2,0,1
3179,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3180,": ANY DAY. 

Watch » ",22,17,9,3,[],0,1,2
3181,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
3182,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",22,17,9,3,[],0,1,0
3183,: Toronto restaurant lets Fred VanVleet eat for free so he'll re-sign with the Raptors ,22,17,9,3,"['#Toronto', '#Raptors…']",2,1,1
